,city,bath,sqft,price,price_per_sqft,bedroom,year
11174,New York,1.0986122886681098,7.113956109566034,14.506155109559108,7.3938782901077555,1.0986122886681098,0.9897959183673469
11205,New York,1.3862943611198906,7.67368812926773,15.555099330456029,7.882314918980268,1.3862943611198906,0.5153061224489796
11208,New York,0.6931471805599453,6.3561076606958915,13.4856180275228,7.1316985104669115,0.0,0.673469387755102
11211,New York,1.0986122886681098,7.395721608602045,14.669926311652166,7.275172319452771,1.0986122886681098,0.9030612244897959
11213,New York,1.3862943611198906,7.67368812926773,15.555099330456029,7.882314918980268,1.3862943611198906,0.5153061224489796
11215,New York,0.6931471805599453,6.309918278226516,13.993657580167481,7.686162303492906,0.6931471805599453,0.6326530612244898
11216,New York,1.3862943611198906,7.601402334583733,14.843343022353025,7.243512974665482,1.3862943611198906,0.7857142857142857
11241,New York,0.6931471805599453,6.903747257584598,14.449385857591132,7.546974117516527,0.6931471805599453,0.9795918367346939
11251,New York,0.6931471805599453,6.55250788703459,13.457407451830088,6.907755278982137,0.6931471805599453,0.6326530612244898
11265,New York,1.0986122886681098,7.0909098220799835,14.074793927498998,6.985641817639208,1.0986122886681098,0.7806122448979592
11283,New York,0.6931471805599453,7.097548850614793,14.587931381312385,7.491645473605133,0.6931471805599453,0.46938775510204084
11284,New York,1.0986122886681098,6.943122422819428,14.148405690083225,7.207118856207756,1.0986122886681098,0.5714285714285714
11288,New York,1.3862943611198906,7.7501841622578365,14.625996675583417,6.877296071497429,1.0986122886681098,0.8010204081632653
11291,New York,0.6931471805599453,6.597145701886651,13.81451105863119,7.2196420401307355,0.6931471805599453,0.9132653061224489
11305,New York,2.3978952727983707,8.929435283803425,15.717468968766404,6.78897174299217,2.3978952727983707,0.3469387755102041
11315,New York,1.0986122886681098,8.006700845440367,14.48334044336031,6.478509642208569,1.6094379124341003,0.8979591836734694
11321,New York,1.6094379124341003,8.595264726836392,15.830413711839864,7.236339342754344,1.9459101490553132,0.49489795918367346
11322,New York,1.0986122886681098,7.364547014255642,14.60169306007217,7.238496840894365,1.0986122886681098,0.9132653061224489
11323,New York,0.6931471805599453,5.707110264748875,12.628070334272698,6.925595197110468,0.0,0.5153061224489796
11333,New York,1.0986122886681098,9.62911649414402,17.989897843244528,8.361007108226909,0.0,0.3622448979591837
11334,New York,0.6931471805599453,6.887552571664617,14.480773049173369,7.59488438721652,0.6931471805599453,0.9744897959183674
11336,New York,1.3862943611198906,7.841492924460013,15.747032114495013,7.906178840394815,1.3862943611198906,0.9693877551020408
11338,New York,1.0986122886681098,7.244941546337007,14.217637433703022,6.974478911025045,1.0986122886681098,0.3112244897959184
11339,New York,0.6931471805599453,6.728628613084702,14.372265686684402,7.645397699428633,0.6931471805599453,0.9744897959183674
11341,New York,0.6931471805599453,6.698268054115413,13.993657580167481,7.297091005160418,0.6931471805599453,0.9030612244897959
11351,New York,1.6094379124341003,8.174984532943087,16.341239282272525,8.166784289056151,1.6094379124341003,0.6326530612244898
11352,New York,1.0986122886681098,7.553286605600419,16.034714150714915,8.482187582217422,1.0986122886681098,0.6326530612244898
11353,New York,1.3862943611198906,7.685703061234547,15.200554387495371,7.515889085215125,1.3862943611198906,0.6326530612244898
11354,New York,1.0986122886681098,7.240649694255466,14.80876270134486,7.569411792450712,1.0986122886681098,0.9846938775510204
11355,New York,1.3862943611198906,7.867871490396322,16.325109901643454,8.457867725331422,1.3862943611198906,0.6326530612244898
11356,New York,0.6931471805599453,6.595780513961311,14.038654909278163,7.444833273892193,0.6931471805599453,0.8928571428571429
11384,New York,2.1972245773362196,8.594339400592892,15.686543362051413,7.093404625868766,2.1972245773362196,0.29081632653061223
11401,New York,0.6931471805599453,6.7912214627261855,13.81541155306345,7.026426808699636,0.6931471805599453,0.6326530612244898
11407,New York,1.0986122886681098,7.059617628291383,16.11308320963728,9.054388070202297,1.0986122886681098,0.8112244897959183
11414,New York,0.6931471805599453,6.7912214627261855,13.81541155306345,7.026426808699636,0.6931471805599453,0.6326530612244898
11452,New York,1.0986122886681098,7.244941546337007,14.430696737594902,7.186901020411631,1.3862943611198906,0.5102040816326531
11454,New York,0.6931471805599453,6.437751649736401,13.76421831620775,7.328437352895162,0.0,0.7653061224489796
11456,New York,1.791759469228055,8.008698182988528,16.23587877550359,8.227909837597483,1.791759469228055,0.9795918367346939
11457,New York,1.0986122886681098,6.90875477931522,14.037854589747907,7.1308988302963465,1.0986122886681098,0.49489795918367346
11458,New York,0.6931471805599453,6.587550014824796,13.910821646859095,7.325148957955575,0.6931471805599453,0.8979591836734694
11459,New York,1.6094379124341003,8.006700845440367,15.497269318024495,7.491645473605133,1.3862943611198906,0.6428571428571429
11488,New York,0.6931471805599453,6.111467339502679,12.765691290604371,6.658011045870748,0.0,0.6326530612244898
11492,New York,1.0986122886681098,7.405495663199472,14.88022163978423,7.475905969367397,1.0986122886681098,0.9693877551020408
11512,New York,1.0986122886681098,7.1592919047975645,14.731801689838349,7.5740450053721995,1.0986122886681098,0.9183673469387755
11514,New York,1.0986122886681098,7.272398392570047,14.731401609977073,7.460490305825338,1.3862943611198906,0.9183673469387755
11518,New York,1.9459101490553132,8.561401446080557,16.2962419200238,7.7354333524996886,1.6094379124341003,0.22959183673469388
11524,New York,1.0986122886681098,7.325807502595773,14.80690913338268,7.4821189235521155,1.0986122886681098,0.9540816326530612
11542,New York,1.3862943611198906,7.820037989458753,15.26242977619469,7.443663683115591,1.3862943611198906,0.5102040816326531
11549,New York,1.6094379124341003,8.202756381655638,16.52356082573315,8.321421586897879,1.6094379124341003,0.75
11558,New York,1.0986122886681098,6.9411900550683745,13.573440270649085,6.634633357861686,1.0986122886681098,0.8928571428571429
11560,New York,0.6931471805599453,6.695798917058491,14.938815784425955,8.244596756382498,0.6931471805599453,0.5255102040816326
11574,New York,0.6931471805599453,6.459904454377535,13.586098651497313,7.1284959456800365,0.6931471805599453,0.8826530612244898
11582,New York,1.0986122886681098,7.1853870155804165,14.56928283092878,7.385230923066573,1.3862943611198906,0.9744897959183674
11583,New York,0.6931471805599453,6.371611847231857,13.955273369904273,7.585788821732034,0.6931471805599453,0.9336734693877551
11593,New York,0.6931471805599453,6.38856140554563,13.525159593854116,7.138866999945524,0.0,0.8010204081632653
11606,New York,0.6931471805599453,6.066108090103747,12.886643575525625,6.824373670043086,0.0,0.33163265306122447
11608,New York,1.0986122886681098,7.283448228756631,14.827111833279051,7.544861068658458,1.0986122886681098,0.9285714285714286
11610,New York,1.0986122886681098,7.164720378771857,14.400516137007425,7.237059026124737,1.0986122886681098,0.8061224489795918
11611,New York,1.6094379124341003,8.137103389639302,15.796512164761882,7.660114319173928,1.6094379124341003,0.9183673469387755
11614,New York,1.791759469228055,8.38958706681109,16.300000537623998,7.910957382845589,1.791759469228055,0.4897959183673469
11616,New York,0.6931471805599453,6.733401891837359,14.217637433703022,7.48605261786314,0.6931471805599453,0.9285714285714286
11618,New York,1.3862943611198906,7.890208213109961,15.423948170264971,7.534762657037537,1.6094379124341003,0.9948979591836735
11619,New York,1.0986122886681098,7.31986492980897,15.001828732394953,7.682943169878292,1.0986122886681098,0.7908163265306123
11624,New York,0.6931471805599453,6.7650389767805414,13.70903942580019,6.946013991099227,0.6931471805599453,0.3520408163265306
11628,New York,0.6931471805599453,6.621405651764134,13.527829818844937,6.90875477931522,0.6931471805599453,0.6836734693877551
11629,New York,1.3862943611198906,7.903596289614301,15.59046307836746,7.687538766201629,1.3862943611198906,0.9438775510204082
11631,New York,0.6931471805599453,7.00397413672268,14.07710606547538,7.074963197966044,1.0986122886681098,0.7040816326530612
11632,New York,1.0986122886681098,7.351158226430694,15.423948170264971,8.073714641109857,1.0986122886681098,0.9744897959183674
11634,New York,1.3862943611198906,7.824445930877619,15.424948670398354,7.601402334583733,1.3862943611198906,0.6071428571428571
11635,New York,0.6931471805599453,6.716594773520978,13.457407451830088,6.742880635791903,0.6931471805599453,0.7040816326530612
11644,New York,1.791759469228055,7.988203597022576,15.604767064058574,7.617267813628347,1.6094379124341003,0.5204081632653061
11645,New York,1.0986122886681098,7.416378479192928,14.88022163978423,7.465082736399547,1.0986122886681098,0.9591836734693877
11656,New York,1.3862943611198906,7.571473648851271,15.11023799953124,7.53955882930103,1.3862943611198906,0.5255102040816326
11659,New York,1.0986122886681098,7.187657164114956,14.430696737594902,7.24422751560335,1.0986122886681098,0.7857142857142857
11662,New York,0.6931471805599453,6.85751406254539,12.886643575525625,6.0330862217988015,1.6094379124341003,0.6326530612244898
11663,New York,1.791759469228055,8.97221007835365,17.19990085520835,8.22817689595132,1.9459101490553132,0.46938775510204084
11672,New York,1.3862943611198906,7.791935956938058,15.200554387495371,7.409741954080923,1.0986122886681098,0.40816326530612246
11682,New York,1.3862943611198906,7.895436006942965,16.000999991504777,8.106212902619962,1.3862943611198906,0.9744897959183674
11695,New York,1.0986122886681098,7.074963197966044,14.88022163978423,7.806696372521179,1.0986122886681098,0.9132653061224489
11700,New York,0.6931471805599453,6.415096959171596,12.345838935721968,5.934894195619588,1.0986122886681098,0.41836734693877553
11702,New York,1.0986122886681098,6.8885724595653635,13.95091606833254,7.063903961472068,1.0986122886681098,0.8928571428571429
11718,New York,0.6931471805599453,6.448889394146858,13.552847548877052,7.106606137727303,0.6931471805599453,0.3877551020408163
11719,New York,0.6931471805599453,6.478509642208569,12.524530013005734,6.049733455231958,0.6931471805599453,0.6326530612244898
11729,New York,1.0986122886681098,7.241366283322318,14.282384921160133,7.042286171939743,1.0986122886681098,0.7193877551020408
11734,New York,1.6094379124341003,8.059908334578276,15.894952224644102,7.835579246669965,1.3862943611198906,0.5714285714285714
11755,New York,1.0986122886681098,7.1316985104669115,13.38318953651709,6.253828811575473,1.3862943611198906,0.41836734693877553
11758,New York,1.0986122886681098,7.479299637782834,14.603513724288955,7.1252830915107115,1.0986122886681098,0.5561224489795918
11767,New York,0.6931471805599453,6.588926477533519,13.652992804936396,7.066466970136958,0.6931471805599453,0.6530612244897959
11768,New York,1.0986122886681098,6.90975328164481,13.26212705890841,6.354370040797351,0.6931471805599453,0.3673469387755102
11789,New York,1.0986122886681098,7.203405521083095,13.74830287778897,6.546785410760524,0.6931471805599453,0.7959183673469388
11790,New York,1.0986122886681098,7.357556200910353,15.648092181712572,8.29154650988391,1.0986122886681098,0.5255102040816326
11791,New York,1.3862943611198906,7.835974581721566,16.257857680289998,8.422442854870427,1.3862943611198906,0.5255102040816326
11803,New York,0.6931471805599453,6.3080984415095305,12.896719202134523,6.591673732008658,0.0,0.5663265306122449
11804,New York,1.3862943611198906,8.079927770758275,16.5202219246906,8.440744019252831,1.3862943611198906,0.9897959183673469
11807,New York,1.0986122886681098,6.82001636467413,14.285514812209815,7.4673710669175595,0.6931471805599453,0.8571428571428571
11809,New York,1.0986122886681098,7.057897937411856,13.869052272759154,6.813444599510896,1.0986122886681098,0.75
11819,New York,0.6931471805599453,6.07073772800249,13.652992804936396,7.585281078639126,0.0,0.9846938775510204
11821,New York,1.0986122886681098,7.057036981697891,14.07402202531625,7.018401799069201,1.0986122886681098,0.75
11825,New York,1.0986122886681098,7.0909098220799835,14.45472992420301,7.365180126021013,1.0986122886681098,0.6530612244897959
11845,New York,0.6931471805599453,6.398594934535208,13.016782837542953,6.621405651764134,0.0,0.5153061224489796
11846,New York,0.6931471805599453,6.984716320118266,15.0378146135257,8.054204897064407,0.6931471805599453,0.9132653061224489
11847,New York,1.0986122886681098,7.3864708488298945,14.878496014412317,7.493317248862145,1.3862943611198906,0.9948979591836735
11848,New York,1.6094379124341003,7.972810784121404,14.827111833279051,6.855408798609928,1.6094379124341003,0.5102040816326531
11866,New York,1.0986122886681098,9.35452729228868,16.092777945538128,6.739336627357174,0.0,0.46938775510204084
11875,New York,1.6094379124341003,7.941651252930556,15.830413711839864,7.889459149404524,1.6094379124341003,0.9591836734693877
11876,New York,1.3862943611198906,7.694392802629421,15.537384078459157,7.843848638152472,1.3862943611198906,0.9540816326530612
11877,New York,0.6931471805599453,6.946013991099227,14.72175135802525,7.776954403322442,0.6931471805599453,0.9744897959183674
11878,New York,1.0986122886681098,7.336936913707618,14.72979968796928,7.3938782901077555,1.0986122886681098,0.9795918367346939
11879,New York,1.3862943611198906,7.537430036586509,14.912455123421447,7.3758821482150125,1.6094379124341003,0.5051020408163265
11881,New York,1.0986122886681098,7.496097345175956,14.05058347065728,6.556778356158042,1.9459101490553132,0.40816326530612246
11884,New York,0.6931471805599453,6.478509642208569,13.36906875587051,6.892641641172089,0.6931471805599453,0.40816326530612246
11924,New York,1.9459101490553132,9.04793908261736,17.03398634282714,7.9865049385539955,2.0794415416798357,0.6326530612244898
11926,New York,1.0986122886681098,7.046647277848756,14.48334044336031,7.438383530044307,1.0986122886681098,0.8112244897959183
11927,New York,1.0986122886681098,7.244941546337007,13.81451105863119,6.5722825426940075,1.0986122886681098,0.6632653061224489
11958,New York,1.0986122886681098,6.668228248417403,13.396961730063138,6.731018100482083,1.0986122886681098,0.6326530612244898
11962,New York,1.0986122886681098,7.76046702921342,15.137266664613225,7.3777589082278725,1.0986122886681098,0.6326530612244898
11963,New York,0.6931471805599453,7.00397413672268,14.480773049173369,7.478169694159785,0.6931471805599453,0.45408163265306123
11964,New York,1.6094379124341003,7.696667081526462,15.226497775576945,7.5310163320779155,1.3862943611198906,0.9081632653061225
11969,New York,1.791759469228055,8.125926802707886,15.60526819152231,7.480428306074208,1.6094379124341003,0.8418367346938775
11972,New York,1.6094379124341003,8.80056599227992,16.58778679388529,7.787796878181171,1.791759469228055,0.9183673469387755
11973,New York,2.1972245773362196,8.711607995897575,15.984564372619506,7.273786317844895,2.1972245773362196,0.39285714285714285
